_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,category_category_jac_qgm_3_qgm_3,category_category_cos_dlm_dc0_dlm_dc0,category_category_jac_dlm_dc0_dlm_dc0,category_category_mel,category_category_lev_dist,category_category_lev_sim,category_category_nmw,category_category_sw,brand_brand_jac_qgm_3_qgm_3,brand_brand_cos_dlm_dc0_dlm_dc0,brand_brand_jac_dlm_dc0_dlm_dc0,brand_brand_mel,brand_brand_lev_dist,brand_brand_lev_sim,brand_brand_nmw,brand_brand_sw,modelno_modelno_jac_qgm_3_qgm_3,modelno_modelno_cos_dlm_dc0_dlm_dc0,modelno_modelno_jac_dlm_dc0_dlm_dc0,modelno_modelno_mel,modelno_modelno_lev_dist,modelno_modelno_lev_sim,modelno_modelno_nmw,modelno_modelno_sw,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,label
6176,1532,21933,0.0,0.0698490858523686,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6177,1705,6701,0.0,0.25443963587524254,2.0,0.5,0.06666666666666667,0.0,0.0,0.6745726466178894,11.0,0.2666666666666667,1.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.4,0.0,0.0,0.8666666746139526,4.0,0.6666666666666667,8.0,8.0,0.0,0.5186296574143535,4.0,0.19999999999999996,0
6178,1932,5118,0.0,0.37749120750293086,4.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,0.0,0.0,0.0,0.5666666626930237,4.0,0.19999999999999996,-2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5924071756362119,4.0,0.19999999999999996,0
6179,1711,17279,0.0,0.09902193413970717,3.0,0.4,0.02040816326530612,0.0,0.0,0.44652819633483887,23.0,0.2068965517241379,-4.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7244680851063829,3.0,0.4,0
6180,1334,22058,0.0,0.06047692447184694,5.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.0,4.0,0.19999999999999996,0
6181,2076,16579,0.0,0.1252186500995235,4.0,0.19999999999999996,0.12962962962962962,0.0,0.0,0.712022602558136,23.0,0.23333333333333328,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6368932038834951,3.0,0.25,0
6182,626,6740,0.0,0.09287833827893177,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.10008876622454543,6.0,0.25,0
6183,1532,809,0.0,0.5280678851174935,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,-5.0,0.0,0.0,0.7836698289142949,3.0,0.5,0
6184,576,16598,0.0,0.034702976262200314,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6185,683,1849,0.0,0.36938885884261763,3.0,0.25,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.1,0.0,0.0,0.6666666269302368,6.0,0.33333333333333337,2.0,3.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6186,2229,10791,0.0,0.20656102307478452,4.0,0.19999999999999996,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22727272727272727,0.0,0.0,0.8397619128227234,9.0,0.4,-1.0,6.0,0.0,0.8973583383746723,3.0,0.4,0
6187,2389,8791,0.0,0.27175520418609944,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6188,696,10180,0.0,0.06836935166994107,5.0,0.0,0.021739130434782608,0.0,0.0,0.6109521985054016,23.0,0.2068965517241379,-7.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.09090909090909091,0.0,0.0,0.7200000286102295,3.0,0.4,0.0,2.0,0.0,0.3602183141297758,4.0,0.19999999999999996,0
6189,2112,14691,0.0,0.14376148662446397,5.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.3652631126520437,4.0,0.33333333333333337,0
6190,1296,2818,0.0,0.45990063875088716,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6191,2549,18036,0.0,0.14132845420270568,5.0,0.0,0.0,0.0,0.0,0.601915717124939,26.0,0.10344827586206895,-20.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-5.0,0.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6635624284077892,4.0,0.33333333333333337,0
6192,997,18938,0.0,0.05264547470693848,4.0,0.19999999999999996,0.0,0.0,0.0,0.511904776096344,12.0,0.1428571428571429,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6222826086956521,3.0,0.4,0
6193,904,7167,0.0,0.12613366820147898,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,0.29411764705882354,0.7071067811865475,0.5,0.8769230842590332,8.0,0.3846153846153846,-3.0,5.0,0.047619047619047616,0.0,0.0,0.5349999666213989,9.0,0.09999999999999998,-1.0,1.0,0.0,0.811531048353306,5.0,0.16666666666666663,0
6194,1652,13769,0.0,0.11997966446365027,4.0,0.19999999999999996,0.0,0.0,0.0,0.5131704807281494,24.0,0.1724137931034483,-8.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,-11.0,1.0,0.04,0.0,0.0,0.5757575631141663,10.0,0.09090909090909094,1.0,2.0,0.0,0.6299910399283195,5.0,0.16666666666666663,0
6195,2365,644,0.0,0.27230443974630025,4.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.05263157894736842,0.0,0.0,0.6666666865348816,5.0,0.375,3.0,3.0,0.0,0.9298496778811739,2.0,0.6,0
6196,2199,20082,0.0,0.10950104571257846,4.0,0.19999999999999996,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.958444764451759,3.0,0.4,0
6197,1320,18673,0.0,0.07069030150484656,4.0,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.45502644777297974,12.0,0.1428571428571429,-3.0,2.0,0.0,0.6934737923946557,3.0,0.4,0
6198,166,14680,0.0,0.011307901907356976,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2727272727272727,0.0,0.0,0.9066666960716248,2.0,0.6,3.0,3.0,0.0,0.5048776331053411,7.0,0.125,0
6199,1578,210,0.0,0.13307984790874527,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.5714285714285714,0.0,0.0,0.9481481313705444,1.0,0.8888888888888888,8.0,8.0,0.0,0.7875125881168178,3.0,0.25,0
6200,1257,6740,0.0,0.18649851632047476,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.2228219902526053,6.0,0.25,0
6201,1418,14449,0.0,0.09813827946570697,3.0,0.4,0.2,0.0,0.0,0.640350878238678,12.0,0.368421052631579,-4.0,7.0,0.0,0.0,0.0,0.4226190447807312,8.0,0.0,-1.0,1.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.07075371549893839,5.0,0.0,0
6202,836,10707,0.0,0.07807976090408142,5.0,0.0,0.06666666666666667,0.0,0.0,0.6745726466178894,11.0,0.2666666666666667,1.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.4,0.0,0.0,0.9133332967758179,3.0,0.75,8.0,9.0,0.0,0.4135297326786689,4.0,0.19999999999999996,0
6203,40,10751,0.0,0.0037205841317087263,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,-7.0,0.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6204,1959,16598,0.0,0.11802626822508733,2.0,0.6,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6205,992,21446,0.0,0.04625571202088963,5.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,-5.0,0.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7659016393442623,4.0,0.19999999999999996,0
6206,1776,19383,0.0,0.091626683175979,4.0,0.19999999999999996,0.0,0.0,0.0,0.532471239566803,25.0,0.13793103448275867,-17.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.1111111111111111,0.0,0.0,0.7333333492279053,5.0,0.375,3.0,3.0,0.0,0.7584374169545575,4.0,0.19999999999999996,0
6207,2115,6753,0.0,0.31319413593958245,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6208,710,951,0.0,0.7465825446898002,3.0,0.0,0.4583333333333333,0.8164965809277259,0.6666666666666666,0.6984848380088806,9.0,0.55,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.23809523809523808,0.0,0.0,0.7575757503509521,5.0,0.5454545454545454,5.0,6.0,0.0,0.8702059721393733,4.0,0.33333333333333337,0
6209,1656,8763,0.0,0.1889763779527559,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.058823529411764705,0.0,0.0,0.44999998807907104,8.0,0.19999999999999996,-4.0,1.0,0.0,0.9250814332247557,4.0,0.19999999999999996,0
6210,742,799,0.0,0.9286608260325406,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.4117647058823529,0.0,0.0,0.9200000166893005,3.0,0.7,7.0,7.0,0.0,0.6219307097208207,4.0,0.19999999999999996,0
6211,2472,17837,0.0,0.13858832763357065,5.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6212,2275,18827,0.0,0.12083709566048761,4.0,0.19999999999999996,0.0625,0.0,0.0,0.5015873312950134,11.0,0.2666666666666667,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.625,0.0,0.0,0.9575757384300232,1.0,0.9090909090909091,10.0,10.0,0.0,0.2081576728499157,4.0,0.19999999999999996,0
6213,1091,17843,0.0,0.0611444263856975,4.0,0.19999999999999996,0.0,0.0,0.0,0.48645320534706116,27.0,0.06896551724137934,-20.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6214,2149,6799,0.0,0.316075893513752,3.0,0.25,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.3916666805744171,18.0,0.09999999999999998,-10.0,2.0,0.0,0.8353078062195896,4.0,0.19999999999999996,0
6215,2150,11679,0.0,0.1840911036903845,4.0,0.19999999999999996,0.02702702702702703,0.0,0.0,0.5465524792671204,18.0,0.21739130434782605,-7.0,3.0,0.0,0.0,0.0,0.601190447807312,7.0,0.125,0.0,2.0,0.0,0.0,0.0,0.4833333194255829,5.0,0.0,-1.0,1.0,0.0,0.881764705882353,3.0,0.4,0
6216,336,7237,0.0,0.04642807793284509,3.0,0.25,0.2,0.0,0.0,0.640350878238678,12.0,0.368421052631579,-4.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,1.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.8395117540687161,4.0,0.33333333333333337,0
6217,2127,10460,0.0,0.20334608030592738,5.0,0.0,0.0,0.0,0.0,0.4424603283405304,19.0,0.09523809523809523,-3.0,3.0,0.0,0.0,0.0,0.5208333134651184,13.0,0.1875,-5.0,2.0,0.0,0.0,0.0,0.3960113823413849,12.0,0.07692307692307687,-3.0,1.0,0.0,0.2919015846538783,5.0,0.16666666666666663,0
6218,2255,6033,0.0,0.37377755677109237,4.0,0.0,0.0,0.0,0.0,0.5921856164932251,19.0,0.09523809523809523,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.6470588235294118,0.0,0.0,0.9303030371665955,1.0,0.9166666666666666,11.0,11.0,0.0,0.6494266894364479,4.0,0.19999999999999996,0
6219,1686,18412,0.0,0.09157071475124923,4.0,0.19999999999999996,0.0,0.0,0.0,0.5029191970825195,22.0,0.24137931034482762,-8.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.5649029311001141,4.0,0.19999999999999996,0
6220,1246,7558,0.0,0.1648584281555967,4.0,0.0,0.025,0.0,0.0,0.6232323050498962,16.0,0.2727272727272727,-1.0,3.0,0.0,0.0,0.0,0.4239028990268707,15.0,0.11764705882352944,-8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.33277404921700227,4.0,0.19999999999999996,0
6221,1533,289,0.0,0.1885192433137639,4.0,0.0,0.0,0.0,0.0,0.5411877632141113,25.0,0.13793103448275867,-17.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6222,101,6538,0.0,0.0154481492811257,4.0,0.0,0.03571428571428571,0.0,0.0,0.6746031641960144,11.0,0.2666666666666667,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.35294117647058826,0.0,0.0,0.8714285492897034,6.0,0.5,1.0,6.0,0.0,0.5975746968371046,4.0,0.19999999999999996,0
6223,700,820,0.0,0.8536585365853658,2.0,0.33333333333333337,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
6224,1121,16101,0.0,0.06962300478231165,2.0,0.6,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.2777777777777778,0.0,0.0,0.8607407808303833,3.0,0.7,6.0,7.0,0.0,0.9814969161526921,3.0,0.4,0
6225,1348,4577,0.0,0.2945160585536377,4.0,0.0,0.22580645161290322,0.0,0.0,0.7983333468437195,16.0,0.33333333333333337,-6.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.09523809523809523,0.0,0.0,0.6918518543243408,7.0,0.30000000000000004,1.0,3.0,0.0,0.5719052385719052,3.0,0.5,0
6226,626,805,0.0,0.7776397515527951,3.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.64000004529953,3.0,0.4,2.0,2.0,0.0,0.13091147111765666,4.0,0.4285714285714286,0
6227,1509,9332,0.0,0.16170167166738103,4.0,0.0,0.0,0.0,0.0,0.6746031641960144,11.0,0.2666666666666667,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.5011888586956521,4.0,0.19999999999999996,1
6228,454,2985,0.0,0.15209380234505865,4.0,0.0,0.09090909090909091,0.0,0.0,0.644444465637207,11.0,0.2666666666666667,-6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.45454545454545453,0.0,0.0,0.9333333373069763,1.0,0.8333333333333334,5.0,5.0,0.0,0.9227780475959204,4.0,0.19999999999999996,0
6229,396,17848,0.0,0.022187359928283246,5.0,0.0,0.0,0.0,0.0,0.5823754668235779,23.0,0.2068965517241379,-5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6255506607929515,3.0,0.4,1
6230,2462,14117,0.0,0.17439965998441598,4.0,0.19999999999999996,0.030303030303030304,0.0,0.0,0.6079124808311462,15.0,0.25,-4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,1
6231,2144,14691,0.0,0.1459396909672589,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.35117563602804447,3.0,0.5,0
6232,1964,21450,0.0,0.09156177156177159,4.0,0.19999999999999996,0.029411764705882353,0.0,0.0,0.42500001192092896,13.0,0.1875,2.0,3.0,0.045454545454545456,0.0,0.0,0.47727271914482117,10.0,0.09090909090909094,-2.0,1.0,0.45454545454545453,0.0,0.0,0.9333333373069763,1.0,0.8333333333333334,5.0,5.0,0.0,0.8480352846832397,3.0,0.4,0
6233,774,14883,0.0,0.05200564402338237,5.0,0.0,0.0,0.0,0.0,0.46984127163887024,18.0,0.1428571428571429,-13.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.13636363636363635,0.0,0.0,0.805555522441864,6.0,0.5,3.0,6.0,0.0,0.4168056018672891,4.0,0.19999999999999996,0
6234,547,7306,0.0,0.07486996988776351,4.0,0.0,0.5789473684210527,0.8164965809277259,0.6666666666666666,0.8650000095367432,6.0,0.625,4.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.07692307692307693,0.0,0.0,0.7599999904632568,3.0,0.4,2.0,2.0,0.0,0.811372334609076,3.0,0.4,0
6235,455,19347,0.0,0.02351785806585005,5.0,0.0,0.058823529411764705,0.0,0.0,0.6100000143051147,8.0,0.19999999999999996,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,1.0,1.0,0.0,1.0,1
6236,184,18620,0.0,0.009881847475832428,3.0,0.4,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7999333111037013,1.0,0.8,0
6237,770,1668,0.0,0.4616306954436451,4.0,0.0,0.0,0.0,0.0,0.5039682388305664,19.0,0.09523809523809523,1.0,3.0,0.0,0.0,0.0,0.5555555820465088,15.0,0.16666666666666663,-6.0,2.0,0.0,0.0,0.0,0.41203704476356506,9.0,0.0,-1.0,1.0,0.0,0.9531993654151242,3.0,0.4,0
6238,1542,4097,0.0,0.3763729558213327,4.0,0.0,0.0,0.0,0.0,0.45370370149612427,21.0,0.125,-12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.1111111111111111,0.0,0.0,0.6000000238418579,2.0,0.33333333333333337,1.0,1.0,0.0,0.7990726429675425,2.0,0.6,0
6239,1153,21973,0.0,0.05247349019250902,3.0,0.4,0.0,0.0,0.0,0.5833333134651184,7.0,0.2222222222222222,-3.0,1.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4492246123061532,3.0,0.4,0
6240,1686,16255,0.0,0.103721931713319,3.0,0.4,0.12962962962962962,0.0,0.0,0.712022602558136,23.0,0.23333333333333328,6.0,6.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4936578032509631,5.0,0.16666666666666663,0
6241,1671,20794,0.0,0.0803597191497547,4.0,0.19999999999999996,0.0,0.0,0.0,0.3698412775993347,18.0,0.1428571428571429,-8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,0.09343750000000006,3.0,0.25,1
6242,978,17237,0.0,0.05673841155653536,4.0,0.19999999999999996,0.0,0.0,0.0,0.5736179351806641,23.0,0.2068965517241379,-2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.3952038369304556,4.0,0.19999999999999996,0
6243,960,2269,0.0,0.42309387395328335,3.0,0.25,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,1.0,1.0,0.0,1.0,0
6244,1044,4929,0.0,0.21180766889835667,4.0,0.0,0.09090909090909091,0.0,0.0,0.644444465637207,11.0,0.2666666666666667,-6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.5,0.0,0.0,0.8876922726631165,3.0,0.7692307692307692,10.0,10.0,0.0,0.6912304101367123,3.0,0.4,0
